airline,airport1,airport2,cnt
XX,CTA,CPH,1
XX,CTA,DUB,1
XX,CTA,DUS,6
XX,CTA,EIN,1
XX,CTA,FCO,6
XX,CTA,FLR,3
XX,CTA,FRA,2
XX,CTA,GOA,1
XX,CTA,GVA,2
XX,CTA,HAJ,1
XX,CTA,HAM,2
XX,CTA,LGW,6
XX,CTA,LIN,3
XX,CTA,LMP,1
XX,CTA,LTN,1
XX,CTA,LYS,2
XX,CTA,MAD,1
XX,CTA,MAN,2
XX,CTA,MLA,3
XX,CTA,MRS,1
XX,CTA,MUC,5
XX,CTA,MXP,3
XX,CTA,NAP,3
XX,CTA,ORY,1
XX,CTA,OTP,1
XX,CTA,PSA,2
XX,CTA,STR,5
XX,CTA,SVO,2
XX,CTA,TRN,4
XX,CTA,TSF,1
XX,CTA,TXL,6
XX,CTA,VCE,3
XX,CTA,VIE,3
XX,CTA,VRN,3
XX,CTA,ZRH,3
XX,CTC,AEP,1
XX,CTG,ADZ,1
XX,CTG,BOG,3
XX,CTG,CLO,1
XX,CTG,FLL,1
XX,CTG,JFK,1
XX,CTG,MDE,1
XX,CTG,MIA,3
XX,CTG,PTY,1
XX,CTL,BNE,1
XX,CTL,RMA,1
XX,CTL,TWB,1
XX,CTL,ULP,1
XX,CTM,MEX,1
XX,CTS,AOJ,1
XX,CTS,AXT,2
XX,CTS,BKK,1
XX,CTS,FKS,2
XX,CTS,FSZ,2
XX,CTS,FUK,3
XX,CTS,GUM,2
XX,CTS,HIJ,2
XX,CTS,HKD,1
XX,CTS,HKG,2
XX,CTS,HNA,1
XX,CTS,HND,4
XX,CTS,HNL,1
XX,CTS,IBR,1
XX,CTS,ICN,4
XX,CTS,ITM,3
XX,CTS,KIJ,3
XX,CTS,KIX,4
XX,CTS,KMQ,2
XX,CTS,KUH,1
XX,CTS,MMB,2
XX,CTS,MMJ,1
XX,CTS,NGO,4
XX,CTS,NRT,6
XX,CTS,OKA,1
XX,CTS,OKJ,2
XX,CTS,PEK,2
XX,CTS,PUS,1
XX,CTS,PVG,2
XX,CTS,SDJ,5
XX,CTS,SHB,1
XX,CTS,TOY,2
XX,CTS,TPE,4
XX,CTS,UKB,3
XX,CTS,UUS,1
XX,CTS,WKJ,1
XX,CTS,YGJ,1
XX,CTU,AKU,2
XX,CTU,AMS,2
XX,CTU,AUH,3
XX,CTU,BAV,1
XX,CTU,BHY,1
XX,CTU,BKK,2
XX,CTU,BOM,1
XX,CTU,BPX,2
XX,CTU,CAN,6
XX,CTU,CGO,5
XX,CTU,CGQ,2
XX,CTU,CIH,2
XX,CTU,CKG,1
XX,CTU,CSX,6
XX,CTU,CZX,3
XX,CTU,DAD,1
XX,CTU,DCY,4
XX,CTU,DIG,1
XX,CTU,DLU,1
XX,CTU,DOH,1
XX,CTU,DSN,1
XX,CTU,FOC,4
XX,CTU,FRA,2
XX,CTU,HAK,5
XX,CTU,HAN,1
XX,CTU,HDG,1
XX,CTU,HET,3
XX,CTU,HFE,5
XX,CTU,HGH,9
XX,CTU,HKG,6
XX,CTU,HKT,1
XX,CTU,HRB,2
XX,CTU,ICN,3
XX,CTU,INC,3
XX,CTU,JDZ,2
XX,CTU,JGS,1
XX,CTU,JHG,2
XX,CTU,JIQ,1
XX,CTU,JJN,1
XX,CTU,JNG,1
XX,CTU,JUH,1
XX,CTU,JZH,7
XX,CTU,KGT,1
XX,CTU,KHG,2
XX,CTU,KHH,1
XX,CTU,KHI,1
XX,CTU,KHN,4
XX,CTU,KMG,9
XX,CTU,KOW,1
XX,CTU,KRL,2
XX,CTU,KTM,1
XX,CTU,KUL,1
XX,CTU,KWE,6
XX,CTU,KWL,5
XX,CTU,LHR,1
XX,CTU,LHW,4
XX,CTU,LJG,5
XX,CTU,LUM,1
XX,CTU,LXA,5
XX,CTU,LYG,1
XX,CTU,LZH,1
XX,CTU,LZY,4
XX,CTU,MEL,1
XX,CTU,MFM,2
XX,CTU,NAY,2
XX,CTU,NGB,3
XX,CTU,NKG,5
XX,CTU,NNG,3
XX,CTU,NNY,1
XX,CTU,NRT,2
XX,CTU,PEK,6
XX,CTU,PVG,7
XX,CTU,PZI,3
XX,CTU,SHA,7
XX,CTU,SHE,3
XX,CTU,SIN,3
XX,CTU,SJW,3
XX,CTU,SWA,3
XX,CTU,SYX,5
XX,CTU,SZX,7
XX,CTU,TAO,5
XX,CTU,TCZ,1
XX,CTU,TNA,8
XX,CTU,TPE,3
XX,CTU,TSA,1
XX,CTU,TSN,6
XX,CTU,TXN,2
XX,CTU,TYN,5
XX,CTU,URC,5
XX,CTU,UYN,2
XX,CTU,WNZ,4
XX,CTU,WUH,7
XX,CTU,WUX,4
XX,CTU,WXN,1
XX,CTU,XIC,3
XX,CTU,XIY,8
XX,CTU,XMN,6
XX,CTU,XNN,5
XX,CTU,XUZ,1
XX,CTU,YCU,2
XX,CTU,YIH,1
XX,CTU,YIN,2
XX,CTU,YIW,2
XX,CTU,YNT,3
XX,CTU,YTY,1
XX,CTU,ZHA,2
XX,CTU,ZUH,2
XX,CTU,ZYI,1
XX,CUC,BOG,2
XX,CUC,MDE,1
XX,CUC,PTY,1
XX,CUE,GYE,1
XX,CUE,UIO,2
XX,CUF,AHO,1
XX,CUF,CAG,1
XX,CUF,CMN,1
XX,CUF,OTP,1
XX,CUF,TPS,1
XX,CUK,BCV,1
XX,CUK,BZE,2
XX,CUK,SPR,2
XX,CUK,TZA,1
XX,CUL,GDL,2
XX,CUL,HMO,2
XX,CUL,LAP,1
XX,CUL,MEX,3
XX,CUL,MTY,4
XX,CUL,SJD,1
XX,CUL,TIJ,3
XX,CUM,CCS,1
XX,CUN,AGU,1
XX,CUN,AMS,1
XX,CUN,ATL,9
XX,CUN,AUS,2
XX,CUN,BJX,1
XX,CUN,BOG,2
XX,CUN,BOS,5
XX,CUN,BWI,1
XX,CUN,BZE,1
XX,CUN,CDG,1
XX,CUN,CLE,2
XX,CUN,CLT,2
XX,CUN,CUU,1
XX,CUN,CVG,1
XX,CUN,CZM,1
XX,CUN,DEN,3
XX,CUN,DFW,4
XX,CUN,DTW,3
XX,CUN,DUS,1
XX,CUN,EWR,1
XX,CUN,EZE,1
XX,CUN,FCO,2
XX,CUN,FLL,2
XX,CUN,FRA,1
XX,CUN,GDL,2
XX,CUN,HAV,2
XX,CUN,HMO,1
XX,CUN,IAD,1
XX,CUN,IAH,2
XX,CUN,IND,2
XX,CUN,JFK,5
XX,CUN,LAX,4
XX,CUN,LGW,6
XX,CUN,LIM,1
XX,CUN,MAD,4
XX,CUN,MAN,4
XX,CUN,MCI,1
XX,CUN,MCO,3
XX,CUN,MDW,1
XX,CUN,MEX,6
XX,CUN,MIA,3
XX,CUN,MID,1
XX,CUN,MKE,1
XX,CUN,MSP,3
XX,CUN,MTY,3
XX,CUN,MXP,1
XX,CUN,OAX,1
XX,CUN,ORD,3
XX,CUN,PBC,1
XX,CUN,PHL,3
XX,CUN,PHX,2
XX,CUN,PIT,1
XX,CUN,PTY,2
XX,CUN,QRO,1
XX,CUN,RDU,2
XX,CUN,REX,1
XX,CUN,SAL,1
XX,CUN,SAT,1
XX,CUN,SCL,1
XX,CUN,SFO,2
XX,CUN,SLC,2
XX,CUN,SLP,1
XX,CUN,STL,1
XX,CUN,TAM,1
XX,CUN,TGZ,1
XX,CUN,TIJ,1
XX,CUN,TLC,2
XX,CUN,TRC,1
XX,CUN,VER,2
XX,CUN,VKO,1
XX,CUN,VSA,1
XX,CUN,YEG,1
XX,CUN,YHZ,2
XX,CUN,YQB,1
XX,CUN,YUL,3
XX,CUN,YVR,2
XX,CUN,YYC,3
XX,CUN,YYZ,3
XX,CUQ,IRG,1
XX,CUR,AMS,2
XX,CUR,AUA,3
XX,CUR,BOG,1
XX,CUR,BON,3
XX,CUR,BRM,1
XX,CUR,CCS,2
XX,CUR,CLT,1
XX,CUR,DUS,1
XX,CUR,KIN,1
XX,CUR,LSP,1
XX,CUR,MAR,1
XX,CUR,MDE,1
XX,CUR,MIA,3
XX,CUR,PBM,1
XX,CUR,POS,3
XX,CUR,PTY,1
XX,CUR,SDQ,3
XX,CUR,SXM,1
XX,CUR,VLN,1
XX,CUU,CJS,1
XX,CUU,CUN,1
XX,CUU,DFW,2
XX,CUU,GDL,2
XX,CUU,HMO,1
XX,CUU,IAH,1
XX,CUU,MEX,3
XX,CUU,MTY,3
XX,CUU,TIJ,1
XX,CUU,TRC,1
XX,CUZ,AQP,1
XX,CUZ,JUL,3
XX,CUZ,LIM,4
XX,CUZ,LPB,1
XX,CUZ,PEM,2
XX,CVG,ATL,7
XX,CVG,BDL,1
XX,CVG,BNA,1
XX,CVG,BOS,1
XX,CVG,BWI,1
XX,CVG,CDG,2
XX,CVG,CLT,3
XX,CVG,CUN,2
XX,CVG,DCA,3
XX,CVG,DEN,3
XX,CVG,DFW,3
XX,CVG,DTW,1
XX,CVG,EWR,2
XX,CVG,FLL,1
XX,CVG,GRR,1
XX,CVG,IAD,1
XX,CVG,IAH,2
XX,CVG,JAX,1
XX,CVG,JFK,3
XX,CVG,LAS,1
XX,CVG,LAX,1
XX,CVG,LGA,1
XX,CVG,MCI,1
XX,CVG,MCO,1
XX,CVG,MEM,1
XX,CVG,MIA,2
XX,CVG,MKE,1
XX,CVG,MMU,1
XX,CVG,MSN,1
XX,CVG,MSP,1
XX,CVG,MSY,1
XX,CVG,ORD,4
XX,CVG,PGD,1
XX,CVG,PHL,3
XX,CVG,PIT,1
XX,CVG,PUJ,1
XX,CVG,RDU,1
XX,CVG,RIC,1
XX,CVG,RSW,1
XX,CVG,SFB,1
XX,CVG,SFO,1
XX,CVG,SLC,1
XX,CVG,STL,1
XX,CVG,TPA,1
XX,CVG,TTN,1
XX,CVG,XNA,1
XX,CVG,YYZ,3
XX,CVM,MEX,2
XX,CVU,FLW,1
XX,CVU,HOR,1
XX,CWA,DTW,1
XX,CWA,MSP,1
XX,CWA,ORD,3
XX,CWB,AEP,1
XX,CWB,BSB,4
XX,CWB,CAC,1
XX,CWB,CFC,1
XX,CWB,CGH,2
XX,CWB,CGR,1
XX,CWB,CNF,1
XX,CWB,CXJ,1
XX,CWB,EZE,1
XX,CWB,FLN,1
XX,CWB,GIG,3
XX,CWB,GPB,1
XX,CWB,GRU,3
XX,CWB,IGU,3
XX,CWB,LDB,4
XX,CWB,MGF,3
XX,CWB,MVD,1
XX,CWB,POA,5
XX,CWB,RAO,1
XX,CWB,SDU,1
XX,CWB,SSA,1
XX,CWB,VCP,2
XX,CWB,XAP,1
XX,CWL,AGP,3
XX,CWL,ALC,3
XX,CWL,AMS,2
XX,CWL,BCN,2
XX,CWL,BHD,1
XX,CWL,DLM,1
XX,CWL,DUB,1
XX,CWL,DUS,1
XX,CWL,EDI,2
XX,CWL,GLA,2
XX,CWL,HER,1
XX,CWL,JER,3
XX,CWL,LCA,1
XX,CWL,MLA,1
XX,CWL,NCL,1
XX,CWL,ORY,2
XX,CWL,PMI,1
XX,CWL,RHO,1
XX,CWL,TFS,2
XX,CWL,VLY,1
XX,CXB,DAC,3
XX,CXF,AKP,1
XX,CXH,YWH,1
XX,CXI,HNL,2
XX,CXI,NAN,2
XX,CXJ,CGH,1
XX,CXJ,CWB,1
XX,CXJ,VCP,1
XX,CXR,DAD,1
XX,CXR,DME,1
XX,CXR,HAN,2
XX,CXR,SGN,3
XX,CYB,GCM,1
XX,CYB,LYB,1
XX,CYF,BET,2
XX,CYF,KPN,1
XX,CYO,HAV,1
XX,CYO,MXP,1
XX,CYO,SCU,1
XX,CYP,MNL,1
XX,CYS,DEN,3
XX,CYS,WRL,3
XX,CYX,YKS,2
XX,CYZ,MNL,1
XX,CZE,CCS,1
XX,CZH,ORZ,1
XX,CZH,SPR,2
XX,CZL,ALG,1
XX,CZL,AZR,1
XX,CZL,CDG,1
XX,CZL,GHA,1
XX,CZL,HME,1
XX,CZL,IST,1
XX,CZL,LYS,2
XX,CZL,MLH,2
XX,CZL,MRS,2
XX,CZL,NCE,1
XX,CZL,ORN,1
XX,CZL,ORY,2
XX,CZM,ATL,5
XX,CZM,CLT,2
XX,CZM,CUN,1
XX,CZM,DEN,1
XX,CZM,DFW,2
XX,CZM,IAH,1
XX,CZM,MEX,1
XX,CZM,MIA,2
XX,CZM,YUL,1
XX,CZS,RBR,1
XX,CZU,BOG,2
XX,CZX,CAN,3
XX,CZX,CKG,2
XX,CZX,CSX,1
XX,CZX,CTU,3
XX,CZX,DLC,1
XX,CZX,DYG,1
XX,CZX,FOC,2
XX,CZX,HRB,3
XX,CZX,KMG,2
XX,CZX,KWL,1
XX,CZX,NAY,2
XX,CZX,PEK,3
XX,CZX,SHE,3
XX,CZX,SZX,4
XX,CZX,TYN,2
XX,CZX,XIY,1
XX,CZX,XMN,2
XX,CZX,ZUH,1
XX,DAB,ATL,3
XX,DAB,CLT,2
XX,DAC,AUH,1
XX,DAC,BKK,6
XX,DAC,BOM,1
XX,DAC,BZL,1
XX,DAC,CAN,1
XX,DAC,CCU,5
XX,DAC,CGP,4
XX,DAC,CMB,2
XX,DAC,CXB,3
XX,DAC,DEL,3
XX,DAC,DMM,2
XX,DAC,DOH,2
XX,DAC,DXB,3
XX,DAC,FCO,1
XX,DAC,HKG,3
XX,DAC,IST,1
XX,DAC,JED,3
XX,DAC,JSR,3
XX,DAC,KHI,1
XX,DAC,KMG,1
XX,DAC,KTM,4
XX,DAC,KUL,5
XX,DAC,KWI,2
XX,DAC,LHR,1
XX,DAC,MAA,1
XX,DAC,MCT,2
XX,DAC,PBH,1
XX,DAC,RGN,1
XX,DAC,RUH,1
XX,DAC,SHJ,1
XX,DAC,SIN,4
XX,DAC,SPD,1
XX,DAC,ZYL,3
XX,DAD,BMV,1
XX,DAD,CAN,2
XX,DAD,CTU,1
XX,DAD,CXR,1
XX,DAD,DLI,1
XX,DAD,HAN,3
XX,DAD,HGH,1
XX,DAD,HKG,2
XX,DAD,HPH,1
XX,DAD,ICN,3
XX,DAD,KMG,1
XX,DAD,MFM,1
XX,DAD,PVG,1
XX,DAD,PXU,1
XX,DAD,REP,4
XX,DAD,SGN,3
XX,DAD,SIN,3
XX,DAD,VII,1
XX,DAD,WNZ,1
XX,DAD,XMN,1
XX,DAL,ABQ,1
XX,DAL,AMA,2
XX,DAL,ATL,4
XX,DAL,AUS,2
XX,DAL,BHM,2
XX,DAL,BKG,1
XX,DAL,ELD,1
XX,DAL,ELP,1
XX,DAL,HOU,2
XX,DAL,HRL,1
XX,DAL,IAH,1
XX,DAL,ICT,1
XX,DAL,LBB,2
XX,DAL,LIT,2
XX,DAL,MAF,2
XX,DAL,MCI,2
XX,DAL,MSY,2
XX,DAL,OKC,2
XX,DAL,SAT,2
XX,DAL,SEA,1
XX,DAL,SFO,1
XX,DAL,SLC,1
XX,DAL,STL,2
XX,DAL,TUL,1
XX,DAR,ADD,1
XX,DAR,AMS,3
XX,DAR,ARK,1
XX,DAR,CAI,1
XX,DAR,DOH,1
XX,DAR,DXB,1
XX,DAR,DZA,1
XX,DAR,EBB,2
XX,DAR,HAH,1
XX,DAR,HRE,1
XX,DAR,IST,1
XX,DAR,JNB,1
XX,DAR,JRO,3
XX,DAR,KGL,1
XX,DAR,LLW,1
XX,DAR,MBI,1
XX,DAR,MCT,1
XX,DAR,MWZ,1
XX,DAR,MYW,1
XX,DAR,NBO,6
XX,DAR,POL,1
XX,DAR,ZNZ,4
XX,DAT,CIH,1
XX,DAT,NAY,2
XX,DAT,PEK,2
XX,DAT,PVG,1
XX,DAT,SHE,1
XX,DAT,TYN,3
XX,DAT,XIY,1
XX,DAU,LAE,1
XX,DAU,POM,2
XX,DAU,UNG,1
XX,DAV,PAC,1
XX,DAV,SJO,1
XX,DAX,CAN,2
XX,DAX,KMG,2
XX,DAX,PEK,2
XX,DAX,PVG,1
XX,DAX,SZX,2
XX,DAY,ATL,6
XX,DAY,BWI,2
XX,DAY,CLE,1
XX,DAY,CLT,2
XX,DAY,DCA,2
XX,DAY,DEN,2
XX,DAY,DFW,2
XX,DAY,DTW,1
XX,DAY,EWR,1
XX,DAY,IAD,1
XX,DAY,LGA,3
XX,DAY,MCO,1
XX,DAY,MSP,1
XX,DAY,ORD,3
XX,DAY,PHL,2
XX,DAY,TPA,2
XX,DBA,KHI,1
XX,DBO,BHQ,1
XX,DBO,SYD,2
XX,DBQ,ORD,2
XX,DBV,AMS,1
XX,DBV,ARN,2
XX,DBV,ATH,1
XX,DBV,BCN,2
XX,DBV,BFS,1
XX,DBV,BGO,1
XX,DBV,BHX,3
XX,DBV,BRU,1
XX,DBV,CDG,1
XX,DBV,CGN,1
XX,DBV,DUB,1
XX,DBV,DUS,3
XX,DBV,EDI,2
XX,DBV,EMA,1
XX,DBV,FCO,1
XX,DBV,FRA,2
XX,DBV,GVA,1
XX,DBV,HAJ,1
XX,DBV,HAM,1
XX,DBV,HEL,2
XX,DBV,LBA,1
XX,DBV,LGW,5
XX,DBV,LIL,1
XX,DBV,LUX,1
XX,DBV,MAN,3
XX,DBV,MUC,2
XX,DBV,NCL,1
XX,DBV,ORY,1
XX,DBV,OSI,1
XX,DBV,OSL,1
XX,DBV,RJK,1
XX,DBV,STN,1
XX,DBV,STR,1
XX,DBV,TRD,1
XX,DBV,TRF,1
XX,DBV,TXL,2
XX,DBV,VCE,1
XX,DBV,VIE,2
XX,DBV,WAW,1
XX,DBV,ZAG,1
XX,DBV,ZRH,2
XX,DCA,AGS,2
XX,DCA,ALB,2
XX,DCA,ATL,7
XX,DCA,AUS,1
XX,DCA,BDL,2
XX,DCA,BGR,2
XX,DCA,BHM,2
XX,DCA,BNA,2
XX,DCA,BOS,3
XX,DCA,BTV,2
XX,DCA,BUF,2
XX,DCA,CAE,2
XX,DCA,CAK,2
XX,DCA,CHA,2
XX,DCA,CHS,2
XX,DCA,CLE,1
XX,DCA,CLT,2
XX,DCA,CMH,2
XX,DCA,CRW,2
XX,DCA,CVG,3
XX,DCA,DAY,2
XX,DCA,DEN,2
XX,DCA,DFW,2
XX,DCA,DSM,2
XX,DCA,DTW,3
XX,DCA,EWR,1
XX,DCA,FAY,2
XX,DCA,FLL,3
XX,DCA,GSO,2
XX,DCA,GSP,2
XX,DCA,HHH,2
XX,DCA,HOU,1
XX,DCA,HPN,2
XX,DCA,HSV,2
XX,DCA,IAH,1
XX,DCA,ILM,2
XX,DCA,IND,2
XX,DCA,ISP,2
XX,DCA,JAN,2
XX,DCA,JAX,2
XX,DCA,JFK,3
XX,DCA,LAN,1
XX,DCA,LAS,2
XX,DCA,LAX,4
XX,DCA,LEX,1
XX,DCA,LGA,3
XX,DCA,LIT,2
XX,DCA,MCI,3
XX,DCA,MCO,3
XX,DCA,MEM,3
XX,DCA,MHT,2
XX,DCA,MIA,2
XX,DCA,MKE,2
XX,DCA,MSN,1
XX,DCA,MSP,4
XX,DCA,MSY,2
XX,DCA,MYR,2
XX,DCA,NAS,2
XX,DCA,OAJ,2
XX,DCA,OMA,3
XX,DCA,ORD,3
XX,DCA,ORF,2
XX,DCA,PBI,2
XX,DCA,PDX,2
XX,DCA,PHL,2
XX,DCA,PHX,2
XX,DCA,PIT,2
XX,DCA,PNS,2
XX,DCA,PVD,2
XX,DCA,PWM,2
XX,DCA,RDU,2
XX,DCA,ROC,2
XX,DCA,RSW,4
XX,DCA,SAN,2
XX,DCA,SAV,2
XX,DCA,SDF,2
XX,DCA,SEA,1
XX,DCA,SFO,2
XX,DCA,SJU,1
XX,DCA,SLC,1
XX,DCA,SRQ,2
XX,DCA,STL,3
XX,DCA,SYR,2
XX,DCA,TLH,2
XX,DCA,TPA,3
XX,DCA,TYS,2
XX,DCA,VPS,2
XX,DCA,YHZ,2
XX,DCA,YOW,1
XX,DCA,YUL,3
XX,DCA,YYZ,3
XX,DCM,AGF,1
XX,DCM,AJA,1
XX,DCM,ORY,1
XX,DCN,PER,2
XX,DCY,CTU,4
XX,DDC,DEN,3
XX,DDC,LBL,3
XX,DDG,PEK,2
XX,DDG,PVG,1
XX,DDG,TAO,2
XX,DEA,KHI,1
XX,DEA,SHJ,1
XX,DEB,EIN,1
XX,DEB,LTN,1
XX,DEC,ORD,1
XX,DEC,STL,1
XX,DED,DEL,4
XX,DED,LKO,1
XX,DEE,UUS,1
XX,DEF,THR,1
XX,DEL,ADD,2
XX,DEL,ALA,1
XX,DEL,AMD,6
XX,DEL,AMM,1
XX,DEL,AMS,1
XX,DEL,ASB,1
XX,DEL,ATQ,4
XX,DEL,AUH,3
XX,DEL,BAH,2
XX,DEL,BBI,2
XX,DEL,BDQ,2
XX,DEL,BHO,3
XX,DEL,BHX,1
XX,DEL,BKK,4
XX,DEL,BLR,6
XX,DEL,BOM,6
XX,DEL,BRU,3
XX,DEL,CAN,1
XX,DEL,CCU,6
XX,DEL,CDG,2
XX,DEL,CJB,1
XX,DEL,CMB,3
XX,DEL,COK,2
XX,DEL,DAC,3
XX,DEL,DED,4
XX,DEL,DHM,2
XX,DEL,DIB,1
XX,DEL,DMM,3
XX,DEL,DOH,2
XX,DEL,DXB,5
XX,DEL,DYU,1
XX,DEL,EWR,1
XX,DEL,FCO,2
XX,DEL,FRA,2
XX,DEL,GAU,6
XX,DEL,GOI,3
XX,DEL,GOP,2
XX,DEL,HEA,1
XX,DEL,HEL,1
XX,DEL,HKG,5
XX,DEL,HYD,5
XX,DEL,ICN,2
XX,DEL,IDR,5
XX,DEL,IKA,1
XX,DEL,IST,2
XX,DEL,IXB,6
XX,DEL,IXC,4
XX,DEL,IXD,1
XX,DEL,IXJ,6
XX,DEL,IXL,4
XX,DEL,IXR,5
XX,DEL,IXU,2
XX,DEL,JAI,4
XX,DEL,JDH,3
XX,DEL,JED,2
XX,DEL,JFK,1
XX,DEL,JLR,2
XX,DEL,KBL,5
XX,DEL,KDH,1
XX,DEL,KHI,1
XX,DEL,KNU,1
XX,DEL,KTM,5
XX,DEL,KUL,3
XX,DEL,KUU,1
XX,DEL,KWI,1
XX,DEL,LHE,1
XX,DEL,LHR,5
XX,DEL,LKO,6
XX,DEL,LUH,1
XX,DEL,MAA,5
XX,DEL,MCT,2
XX,DEL,MEL,1
XX,DEL,MRU,2
XX,DEL,MUC,2
XX,DEL,NAG,3
XX,DEL,NBO,1
XX,DEL,NRT,3
XX,DEL,ORD,1
XX,DEL,PAT,5
XX,DEL,PEK,1
XX,DEL,PNQ,6
XX,DEL,PVG,2
XX,DEL,RPR,3
XX,DEL,RUH,2
XX,DEL,SHJ,1
XX,DEL,SIN,4
XX,DEL,STV,2
XX,DEL,SVO,1
XX,DEL,SXR,6
XX,DEL,SYD,1
XX,DEL,TAS,1
XX,DEL,TPE,2
XX,DEL,UDR,4
XX,DEL,VIE,2
XX,DEL,VNS,5
XX,DEL,VTZ,1
XX,DEL,ZRH,2
XX,DEN,ABQ,3
XX,DEN,AIA,3
XX,DEN,ALS,3
XX,DEN,AMA,3
XX,DEN,ANC,1
XX,DEN,ASE,1
XX,DEN,ATL,11
XX,DEN,AUS,3
XX,DEN,BDL,1
XX,DEN,BFF,1
XX,DEN,BFL,1
XX,DEN,BHM,1
XX,DEN,BIL,1
XX,DEN,BIS,2
XX,DEN,BKG,1
XX,DEN,BMI,1
XX,DEN,BNA,4
XX,DEN,BOI,2
XX,DEN,BOS,3
XX,DEN,BUR,2
XX,DEN,BWI,3
XX,DEN,BZN,2
XX,DEN,CAK,1
XX,DEN,CEZ,1
XX,DEN,CID,2
XX,DEN,CLE,2
XX,DEN,CLT,2
XX,DEN,CMH,3
XX,DEN,COD,1
XX,DEN,COS,1
XX,DEN,CPR,1
XX,DEN,CUN,3
XX,DEN,CVG,3
XX,DEN,CYS,3
XX,DEN,CZM,1
XX,DEN,DAY,2
XX,DEN,DCA,2
XX,DEN,DDC,1
XX,DEN,DFW,5
XX,DEN,DIK,1
XX,DEN,DRO,1
XX,DEN,DSM,2
XX,DEN,DTW,5
XX,DEN,EAR,1
XX,DEN,EGE,1
XX,DEN,ELP,1
XX,DEN,EUG,2
XX,DEN,EWR,2
XX,DEN,FAR,2
XX,DEN,FAT,2
XX,DEN,FCA,1
XX,DEN,FLL,4
XX,DEN,FMN,3
XX,DEN,FRA,2
XX,DEN,FSD,2
XX,DEN,GCC,1
XX,DEN,GEG,4
XX,DEN,GJT,1
XX,DEN,GRR,2
XX,DEN,GSO,1
XX,DEN,GTF,1
XX,DEN,GUC,1
XX,DEN,HDN,1
XX,DEN,HLN,1
XX,DEN,HNL,1
XX,DEN,HOU,1
XX,DEN,HSV,1
XX,DEN,IAD,2
XX,DEN,IAH,3
XX,DEN,ICT,1
XX,DEN,IDA,1
XX,DEN,ILG,1
XX,DEN,IND,4
XX,DEN,ISN,1
XX,DEN,JAC,1
XX,DEN,JAX,1
XX,DEN,JFK,2
XX,DEN,KEF,1
XX,DEN,KOA,1
XX,DEN,LAR,1
XX,DEN,LAS,5
XX,DEN,LAX,7
XX,DEN,LBB,1
XX,DEN,LBF,1
XX,DEN,LBL,1
XX,DEN,LGA,4
XX,DEN,LHR,4
XX,DEN,LIH,1
XX,DEN,LIR,1
XX,DEN,LIT,2
XX,DEN,LNK,1
XX,DEN,MAF,1
XX,DEN,MCI,4
XX,DEN,MCK,1
XX,DEN,MCO,4
XX,DEN,MDT,1
XX,DEN,MDW,3
XX,DEN,MEM,3
XX,DEN,MEX,2
XX,DEN,MFR,1
XX,DEN,MIA,3
XX,DEN,MKE,4
XX,DEN,MLI,1
XX,DEN,MOT,2
XX,DEN,MRY,1
XX,DEN,MSN,2
XX,DEN,MSO,1
XX,DEN,MSP,6
XX,DEN,MSY,5
XX,DEN,MTJ,1
XX,DEN,NRT,2
XX,DEN,OAK,1
XX,DEN,OGG,1
XX,DEN,OKC,4
XX,DEN,OMA,4
XX,DEN,ONT,3
XX,DEN,ORD,4
XX,DEN,ORF,1
XX,DEN,PDX,3
XX,DEN,PGA,1
XX,DEN,PHF,1
XX,DEN,PHL,4
XX,DEN,PHX,7
XX,DEN,PIA,1
XX,DEN,PIR,3
XX,DEN,PIT,2
XX,DEN,PSC,1
XX,DEN,PSP,2
XX,DEN,PUB,1
XX,DEN,PVR,2
XX,DEN,RAP,1
XX,DEN,RDM,1
XX,DEN,RDU,1
XX,DEN,RIW,1
XX,DEN,RKS,1
XX,DEN,RNO,2
XX,DEN,RSW,2
XX,DEN,SAF,1
XX,DEN,SAN,4
XX,DEN,SAT,3
XX,DEN,SBA,2
XX,DEN,SDF,2
XX,DEN,SEA,5
XX,DEN,SFO,3
XX,DEN,SGF,1
XX,DEN,SGU,1
XX,DEN,SHR,1
XX,DEN,SHV,1
XX,DEN,SJC,2
XX,DEN,SJD,3
XX,DEN,SJO,1
XX,DEN,SLC,5
XX,DEN,SMF,3
XX,DEN,SNA,4
XX,DEN,STL,3
XX,DEN,TPA,4
XX,DEN,TUL,2
XX,DEN,TUS,3
XX,DEN,TYS,2
XX,DEN,XNA,1
XX,DEN,YEG,2
XX,DEN,YMM,2
XX,DEN,YQR,2
XX,DEN,YUL,2
XX,DEN,YVR,2
XX,DEN,YWG,2
XX,DEN,YXE,2
XX,DEN,YYC,2
XX,DEN,YYZ,2
XX,DFW,ABI,2
XX,DFW,ABQ,2
XX,DFW,ACT,2
XX,DFW,AEX,2
XX,DFW,AGU,2
XX,DFW,AMA,2
XX,DFW,AMS,2
XX,DFW,ATL,10
XX,DFW,AUS,3
XX,DFW,BDL,2
XX,DFW,BHM,2
XX,DFW,BJX,2
XX,DFW,BMI,2
XX,DFW,BNA,2
XX,DFW,BNE,2
XX,DFW,BOG,3
XX,DFW,BOS,4
XX,DFW,BPT,2
XX,DFW,BRO,2
XX,DFW,BTR,2
XX,DFW,BWI,3
XX,DFW,BZE,2
XX,DFW,CAE,2
XX,DFW,CCS,1
